NO,LAP,GAP,TIME,race_id,cumtime,progress,temp_lap,5,77,7,33,14,19,11,27,55,10,9,28,18,94,8,44,3,DRIVER,ENTRANT,TIME OF DAY,STOP,DURATION,TOTAL TIME,d_stop,target,laps_since_pit,stop_count,stint
77,15,2.004,73.941,25.0,1362.257,0.21428571428571427,15.0,-0.16100000000000136,0.0,-0.5829999999999984,-0.539999999999992,-0.9399999999999977,-1.0060000000000002,-1.0549999999999926,-1.3119999999999976,-2.4989999999999952,-1.9179999999999922,-3.872,-2.4979999999999905,-1.9629999999999939,-2.340999999999994,-2.7479999999999905,-0.5,-0.7639999999999958,,,,,,,False,,12,3.0,4.0
7,15,4.856,74.524,25.0,1365.109,0.21428571428571427,15.0,0.42199999999999704,0.5829999999999984,0.0,0.043000000000006366,-0.3569999999999993,-0.4230000000000018,-0.4719999999999942,-0.7289999999999992,-1.9159999999999968,-1.3349999999999937,-3.2890000000000015,-1.914999999999992,-1.3799999999999955,-1.7579999999999956,-2.164999999999992,0.08299999999999841,-0.18099999999999739,,,,,,,False,,12,3.0,4.0
33,15,5.911,74.481,25.0,1366.1639999999998,0.21428571428571427,15.0,0.3789999999999907,0.539999999999992,-0.043000000000006366,0.0,-0.4000000000000057,-0.4660000000000082,-0.5150000000000006,-0.7720000000000056,-1.9590000000000032,-1.3780000000000001,-3.332000000000008,-1.9579999999999984,-1.4230000000000018,-1.801000000000002,-2.2079999999999984,0.03999999999999204,-0.22400000000000375,,,,,,,False,,12,3.0,4.0
19,15,12.150,74.947,25.0,1372.4029999999998,0.21428571428571427,15.0,0.8449999999999989,1.0060000000000002,0.4230000000000018,0.4660000000000082,0.0660000000000025,0.0,-0.04899999999999238,-0.3059999999999974,-1.492999999999995,-0.9119999999999919,-2.8659999999999997,-1.4919999999999902,-0.9569999999999936,-1.3349999999999937,-1.7419999999999902,0.5060000000000002,0.24200000000000443,,,,,,,False,,12,3.0,4.0
14,15,13.174,74.881,25.0,1373.427,0.21428571428571427,15.0,0.7789999999999964,0.9399999999999977,0.3569999999999993,0.4000000000000057,0.0,-0.0660000000000025,-0.11499999999999488,-0.3719999999999999,-1.5589999999999975,-0.9779999999999944,-2.932000000000002,-1.5579999999999927,-1.0229999999999961,-1.4009999999999962,-1.8079999999999927,0.4399999999999977,0.17600000000000193,,,,,,,False,,12,3.0,4.0
44,15,15.619,74.441,25.0,1375.872,0.21428571428571427,15.0,0.33899999999999864,0.5,-0.08299999999999841,-0.03999999999999204,-0.4399999999999977,-0.5060000000000002,-0.5549999999999926,-0.8119999999999976,-1.9989999999999952,-1.4179999999999922,-3.372,-1.9979999999999905,-1.4629999999999939,-1.840999999999994,-2.2479999999999905,0.0,-0.2639999999999958,,,,,,,False,,12,3.0,4.0
11,15,17.218,74.996,25.0,1377.4710000000002,0.21428571428571427,15.0,0.8939999999999912,1.0549999999999926,0.4719999999999942,0.5150000000000006,0.11499999999999488,0.04899999999999238,0.0,-0.257000000000005,-1.4440000000000026,-0.8629999999999995,-2.8170000000000073,-1.4429999999999978,-0.9080000000000013,-1.2860000000000014,-1.6929999999999978,0.5549999999999926,0.2909999999999968,,,,,,,False,,12,3.0,4.0
27,15,20.201,75.253,25.0,1380.4539999999997,0.21428571428571427,15.0,1.1509999999999962,1.3119999999999976,0.7289999999999992,0.7720000000000056,0.3719999999999999,0.3059999999999974,0.257000000000005,0.0,-1.1869999999999976,-0.6059999999999945,-2.5600000000000023,-1.1859999999999928,-0.6509999999999962,-1.0289999999999964,-1.4359999999999928,0.8119999999999976,0.5480000000000018,,,,,,,False,,12,3.0,4.0
3,15,22.837,74.705,25.0,1383.09,0.21428571428571427,15.0,0.6029999999999944,0.7639999999999958,0.18099999999999739,0.22400000000000375,-0.17600000000000193,-0.24200000000000443,-0.2909999999999968,-0.5480000000000018,-1.7349999999999994,-1.1539999999999964,-3.108000000000004,-1.7339999999999947,-1.198999999999998,-1.5769999999999982,-1.9839999999999947,0.2639999999999958,0.0,,,,,,,False,,12,3.0,4.0
55,15,24.617,76.44,25.0,1384.87,0.21428571428571427,15.0,2.337999999999994,2.4989999999999952,1.9159999999999968,1.9590000000000032,1.5589999999999975,1.492999999999995,1.4440000000000026,1.1869999999999976,0.0,0.5810000000000031,-1.3730000000000047,0.0010000000000047748,0.5360000000000014,0.15800000000000125,-0.24899999999999523,1.9989999999999952,1.7349999999999994,,,,,,,False,,12,3.0,4.0
10,15,26.556,75.859,25.0,1386.8089999999997,0.21428571428571427,15.0,1.7569999999999908,1.9179999999999922,1.3349999999999937,1.3780000000000001,0.9779999999999944,0.9119999999999919,0.8629999999999995,0.6059999999999945,-0.5810000000000031,0.0,-1.9540000000000077,-0.5799999999999983,-0.045000000000001705,-0.4230000000000018,-0.8299999999999983,1.4179999999999922,1.1539999999999964,,,,,,,False,,12,3.0,4.0
18,15,28.231,75.904,25.0,1388.484,0.21428571428571427,15.0,1.8019999999999925,1.9629999999999939,1.3799999999999955,1.4230000000000018,1.0229999999999961,0.9569999999999936,0.9080000000000013,0.6509999999999962,-0.5360000000000014,0.045000000000001705,-1.909000000000006,-0.5349999999999966,0.0,-0.3780000000000001,-0.7849999999999966,1.4629999999999939,1.198999999999998,,,,,,,False,,12,3.0,4.0
28,15,30.141,76.439,25.0,1390.394,0.21428571428571427,15.0,2.336999999999989,2.4979999999999905,1.914999999999992,1.9579999999999984,1.5579999999999927,1.4919999999999902,1.4429999999999978,1.1859999999999928,-0.0010000000000047748,0.5799999999999983,-1.3740000000000094,0.0,0.5349999999999966,0.15699999999999648,-0.25,1.9979999999999905,1.7339999999999947,,,,,,,False,,12,3.0,4.0
9,15,31.324,77.813,25.0,1391.5770000000002,0.21428571428571427,15.0,3.7109999999999985,3.872,3.2890000000000015,3.332000000000008,2.932000000000002,2.8659999999999997,2.8170000000000073,2.5600000000000023,1.3730000000000047,1.9540000000000077,0.0,1.3740000000000094,1.909000000000006,1.531000000000006,1.1240000000000094,3.372,3.108000000000004,,,,,,,False,,12,3.0,4.0
94,15,32.126,76.282,25.0,1392.379,0.21428571428571427,15.0,2.1799999999999926,2.340999999999994,1.7579999999999956,1.801000000000002,1.4009999999999962,1.3349999999999937,1.2860000000000014,1.0289999999999964,-0.15800000000000125,0.4230000000000018,-1.531000000000006,-0.15699999999999648,0.3780000000000001,0.0,-0.4069999999999965,1.840999999999994,1.5769999999999982,,,,,,,False,,12,3.0,3.0
8,15,35.105,76.689,25.0,1395.3580000000002,0.21428571428571427,15.0,2.586999999999989,2.7479999999999905,2.164999999999992,2.2079999999999984,1.8079999999999927,1.7419999999999902,1.6929999999999978,1.4359999999999928,0.24899999999999523,0.8299999999999983,-1.1240000000000094,0.25,0.7849999999999966,0.4069999999999965,0.0,2.2479999999999905,1.9839999999999947,,,,,,,False,,12,3.0,4.0
5,16,0,74.373,25.0,1434.626,0.22857142857142856,16.0,0.0,0.2400000000000091,0.07399999999999807,0.009000000000000341,-0.4679999999999893,-0.6299999999999955,-0.3669999999999902,-1.1559999999999917,-1.472999999999999,-1.492999999999995,-1.6880000000000024,-1.36099999999999,-1.5570000000000022,-1.9200000000000017,-2.076999999999998,-0.1039999999999992,-0.4989999999999952,,,,,,,False,,13,3.0,4.0
77,16,1.764,74.133,25.0,1436.39,0.22857142857142856,16.0,-0.2400000000000091,0.0,-0.16600000000001103,-0.23100000000000875,-0.7079999999999984,-0.8700000000000045,-0.6069999999999993,-1.3960000000000008,-1.713000000000008,-1.733000000000004,-1.9280000000000115,-1.600999999999999,-1.7970000000000113,-2.160000000000011,-2.3170000000000073,-0.3440000000000083,-0.7390000000000043,,,,,,,False,,13,3.0,4.0
7,16,4.782,74.299,25.0,1439.408,0.22857142857142856,16.0,-0.07399999999999807,0.16600000000001103,0.0,-0.06499999999999773,-0.5419999999999874,-0.7039999999999935,-0.4409999999999883,-1.2299999999999898,-1.546999999999997,-1.566999999999993,-1.7620000000000005,-1.434999999999988,-1.6310000000000002,-1.9939999999999998,-2.1509999999999962,-0.17799999999999727,-0.5729999999999933,,,,,,,False,,13,3.0,4.0
33,16,5.902,74.364,25.0,1440.5279999999998,0.22857142857142856,16.0,-0.009000000000000341,0.23100000000000875,0.06499999999999773,0.0,-0.47699999999998965,-0.6389999999999958,-0.37599999999999056,-1.164999999999992,-1.4819999999999993,-1.5019999999999953,-1.6970000000000027,-1.3699999999999903,-1.5660000000000025,-1.929000000000002,-2.0859999999999985,-0.11299999999999955,-0.5079999999999956,,,,,,,False,,13,3.0,4.0
19,16,12.780,75.003,25.0,1447.4059999999997,0.22857142857142856,16.0,0.6299999999999955,0.8700000000000045,0.7039999999999935,0.6389999999999958,0.16200000000000614,0.0,0.26300000000000523,-0.5259999999999962,-0.8430000000000035,-0.8629999999999995,-1.058000000000007,-0.7309999999999945,-0.9270000000000067,-1.2900000000000063,-1.4470000000000027,0.5259999999999962,0.13100000000000023,,,,,,,False,,13,3.0,4.0
14,16,13.642,74.841,25.0,1448.2679999999998,0.22857142857142856,16.0,0.4679999999999893,0.7079999999999984,0.5419999999999874,0.47699999999998965,0.0,-0.16200000000000614,0.10099999999999909,-0.6880000000000024,-1.0050000000000097,-1.0250000000000057,-1.220000000000013,-0.8930000000000007,-1.0890000000000128,-1.4520000000000124,-1.6090000000000089,0.3639999999999901,-0.03100000000000591,,,,,,,False,,13,3.0,4.0
44,16,15.723,74.477,25.0,1450.3490000000002,0.22857142857142856,16.0,0.1039999999999992,0.3440000000000083,0.17799999999999727,0.11299999999999955,-0.3639999999999901,-0.5259999999999962,-0.262999999999991,-1.0519999999999925,-1.3689999999999998,-1.3889999999999958,-1.5840000000000032,-1.2569999999999908,-1.453000000000003,-1.8160000000000025,-1.972999999999999,0.0,-0.394999999999996,,,,,,,False,,13,3.0,4.0
11,16,17.585,74.74,25.0,1452.2110000000002,0.22857142857142856,16.0,0.3669999999999902,0.6069999999999993,0.4409999999999883,0.37599999999999056,-0.10099999999999909,-0.26300000000000523,0.0,-0.7890000000000015,-1.1060000000000088,-1.1260000000000048,-1.3210000000000122,-0.9939999999999998,-1.190000000000012,-1.5530000000000115,-1.710000000000008,0.262999999999991,-0.132000000000005,,,,,,,False,,13,3.0,4.0
27,16,21.357,75.529,25.0,1455.9829999999997,0.22857142857142856,16.0,1.1559999999999917,1.3960000000000008,1.2299999999999898,1.164999999999992,0.6880000000000024,0.5259999999999962,0.7890000000000015,0.0,-0.3170000000000073,-0.3370000000000033,-0.5320000000000107,-0.2049999999999983,-0.40100000000001046,-0.76400000000001,-0.9210000000000065,1.0519999999999925,0.6569999999999965,,,,,,,False,,13,3.0,4.0
3,16,23.336,74.872,25.0,1457.962,0.22857142857142856,16.0,0.4989999999999952,0.7390000000000043,0.5729999999999933,0.5079999999999956,0.03100000000000591,-0.13100000000000023,0.132000000000005,-0.6569999999999965,-0.9740000000000038,-0.9939999999999998,-1.1890000000000072,-0.8619999999999948,-1.058000000000007,-1.4210000000000065,-1.578000000000003,0.394999999999996,0.0,,,,,,,False,,13,3.0,4.0
55,16,26.090,75.846,25.0,1460.716,0.22857142857142856,16.0,1.472999999999999,1.713000000000008,1.546999999999997,1.4819999999999993,1.0050000000000097,0.8430000000000035,1.1060000000000088,0.3170000000000073,0.0,-0.01999999999999602,-0.2150000000000034,0.11200000000000898,-0.08400000000000318,-0.44700000000000273,-0.6039999999999992,1.3689999999999998,0.9740000000000038,,,,,,,False,,13,3.0,4.0
10,16,28.049,75.866,25.0,1462.6749999999997,0.22857142857142856,16.0,1.492999999999995,1.733000000000004,1.566999999999993,1.5019999999999953,1.0250000000000057,0.8629999999999995,1.1260000000000048,0.3370000000000033,0.01999999999999602,0.0,-0.1950000000000074,0.132000000000005,-0.06400000000000716,-0.4270000000000067,-0.5840000000000032,1.3889999999999958,0.9939999999999998,,,,,,,False,,13,3.0,4.0
18,16,29.788,75.93,25.0,1464.414,0.22857142857142856,16.0,1.5570000000000022,1.7970000000000113,1.6310000000000002,1.5660000000000025,1.0890000000000128,0.9270000000000067,1.190000000000012,0.40100000000001046,0.08400000000000318,0.06400000000000716,-0.13100000000000023,0.19600000000001216,0.0,-0.36299999999999955,-0.519999999999996,1.453000000000003,1.058000000000007,,,,,,,False,,13,3.0,4.0
28,16,31.502,75.734,25.0,1466.128,0.22857142857142856,16.0,1.36099999999999,1.600999999999999,1.434999999999988,1.3699999999999903,0.8930000000000007,0.7309999999999945,0.9939999999999998,0.2049999999999983,-0.11200000000000898,-0.132000000000005,-0.3270000000000124,0.0,-0.19600000000001216,-0.5590000000000117,-0.7160000000000082,1.2569999999999908,0.8619999999999948,,,,,,,False,,13,3.0,4.0
9,16,33.012,76.061,25.0,1467.6380000000001,0.22857142857142856,16.0,1.6880000000000024,1.9280000000000115,1.7620000000000005,1.6970000000000027,1.220000000000013,1.058000000000007,1.3210000000000122,0.5320000000000107,0.2150000000000034,0.1950000000000074,0.0,0.3270000000000124,0.13100000000000023,-0.23199999999999932,-0.3889999999999958,1.5840000000000032,1.1890000000000072,,,,,,,False,,13,3.0,4.0
94,16,34.046,76.293,25.0,1468.672,0.22857142857142856,16.0,1.9200000000000017,2.160000000000011,1.9939999999999998,1.929000000000002,1.4520000000000124,1.2900000000000063,1.5530000000000115,0.76400000000001,0.44700000000000273,0.4270000000000067,0.23199999999999932,0.5590000000000117,0.36299999999999955,0.0,-0.15699999999999648,1.8160000000000025,1.4210000000000065,,,,,,,False,,13,3.0,3.0
8,16,37.182,76.45,25.0,1471.8080000000002,0.22857142857142856,16.0,2.076999999999998,2.3170000000000073,2.1509999999999962,2.0859999999999985,1.6090000000000089,1.4470000000000027,1.710000000000008,0.9210000000000065,0.6039999999999992,0.5840000000000032,0.3889999999999958,0.7160000000000082,0.519999999999996,0.15699999999999648,0.0,1.972999999999999,1.578000000000003,,,,,,,False,,13,3.0,4.0
5,17,0,74.155,25.0,1508.781,0.24285714285714285,17.0,0.0,-0.060000000000002274,-0.26900000000000546,-0.4269999999999925,-1.1239999999999952,-1.0,-0.5589999999999975,-1.2379999999999995,-1.2890000000000015,-1.6099999999999994,-1.7480000000000047,-1.6670000000000016,-1.5999999999999943,-1.992999999999995,-2.2519999999999953,-0.46999999999999886,-0.47700000000000387,,,,,,,False,,14,3.0,4.0
77,17,1.824,74.215,25.0,1510.605,0.24285714285714285,17.0,0.060000000000002274,0.0,-0.20900000000000318,-0.3669999999999902,-1.063999999999993,-0.9399999999999977,-0.4989999999999952,-1.1779999999999973,-1.2289999999999992,-1.5499999999999972,-1.6880000000000024,-1.6069999999999993,-1.539999999999992,-1.9329999999999927,-2.191999999999993,-0.4099999999999966,-0.4170000000000016,,,,,,,False,,14,3.0,4.0
7,17,5.051,74.424,25.0,1513.8319999999999,0.24285714285714285,17.0,0.26900000000000546,0.20900000000000318,0.0,-0.15799999999998704,-0.8549999999999898,-0.7309999999999945,-0.28999999999999204,-0.9689999999999941,-1.019999999999996,-1.340999999999994,-1.4789999999999992,-1.3979999999999961,-1.3309999999999889,-1.7239999999999895,-1.9829999999999899,-0.2009999999999934,-0.2079999999999984,,,,,,,False,,14,3.0,4.0
33,17,6.329,74.582,25.0,1515.1099999999997,0.24285714285714285,17.0,0.4269999999999925,0.3669999999999902,0.15799999999998704,0.0,-0.6970000000000027,-0.5730000000000075,-0.132000000000005,-0.811000000000007,-0.862000000000009,-1.183000000000007,-1.3210000000000122,-1.240000000000009,-1.1730000000000018,-1.5660000000000025,-1.8250000000000028,-0.043000000000006366,-0.05000000000001137,,,,,,,False,,14,3.0,4.0
19,17,13.780,75.155,25.0,1522.5609999999997,0.24285714285714285,17.0,1.0,0.9399999999999977,0.7309999999999945,0.5730000000000075,-0.12399999999999523,0.0,0.4410000000000025,-0.23799999999999955,-0.2890000000000015,-0.6099999999999994,-0.7480000000000047,-0.6670000000000016,-0.5999999999999943,-0.992999999999995,-1.2519999999999953,0.5300000000000011,0.5229999999999961,,,,,,,False,,14,3.0,4.0
14,17,14.766,75.279,25.0,1523.5469999999998,0.24285714285714285,17.0,1.1239999999999952,1.063999999999993,0.8549999999999898,0.6970000000000027,0.0,0.12399999999999523,0.5649999999999977,-0.11400000000000432,-0.16500000000000625,-0.4860000000000042,-0.6240000000000094,-0.5430000000000064,-0.4759999999999991,-0.8689999999999998,-1.1280000000000001,0.6539999999999964,0.6469999999999914,,,,,,,False,,14,3.0,4.0
44,17,16.193,74.625,25.0,1524.9740000000002,0.24285714285714285,17.0,0.46999999999999886,0.4099999999999966,0.2009999999999934,0.043000000000006366,-0.6539999999999964,-0.5300000000000011,-0.08899999999999864,-0.7680000000000007,-0.8190000000000026,-1.1400000000000006,-1.2780000000000058,-1.1970000000000027,-1.1299999999999955,-1.5229999999999961,-1.7819999999999965,0.0,-0.007000000000005002,,,,,,,False,,14,3.0,4.0
11,17,18.144,74.714,25.0,1526.9250000000002,0.24285714285714285,17.0,0.5589999999999975,0.4989999999999952,0.28999999999999204,0.132000000000005,-0.5649999999999977,-0.4410000000000025,0.0,-0.679000000000002,-0.730000000000004,-1.051000000000002,-1.1890000000000072,-1.108000000000004,-1.0409999999999968,-1.4339999999999975,-1.6929999999999978,0.08899999999999864,0.08199999999999363,,,,,,,False,,14,3.0,4.0
27,17,22.595,75.393,25.0,1531.3759999999997,0.24285714285714285,17.0,1.2379999999999995,1.1779999999999973,0.9689999999999941,0.811000000000007,0.11400000000000432,0.23799999999999955,0.679000000000002,0.0,-0.05100000000000193,-0.3719999999999999,-0.5100000000000051,-0.42900000000000205,-0.36199999999999477,-0.7549999999999955,-1.0139999999999958,0.7680000000000007,0.7609999999999957,,,,,,,False,,14,3.0,4.0
3,17,23.813,74.632,25.0,1532.594,0.24285714285714285,17.0,0.47700000000000387,0.4170000000000016,0.2079999999999984,0.05000000000001137,-0.6469999999999914,-0.5229999999999961,-0.08199999999999363,-0.7609999999999957,-0.8119999999999976,-1.1329999999999956,-1.2710000000000008,-1.1899999999999977,-1.1229999999999905,-1.5159999999999911,-1.7749999999999915,0.007000000000005002,0.0,,,,,,,False,,14,3.0,4.0
55,17,27.379,75.444,25.0,1536.1599999999999,0.24285714285714285,17.0,1.2890000000000015,1.2289999999999992,1.019999999999996,0.862000000000009,0.16500000000000625,0.2890000000000015,0.730000000000004,0.05100000000000193,0.0,-0.32099999999999795,-0.4590000000000032,-0.3780000000000001,-0.31099999999999284,-0.7039999999999935,-0.9629999999999939,0.8190000000000026,0.8119999999999976,,,,,,,False,,14,3.0,4.0
10,17,29.659,75.765,25.0,1538.4399999999998,0.24285714285714285,17.0,1.6099999999999994,1.5499999999999972,1.340999999999994,1.183000000000007,0.4860000000000042,0.6099999999999994,1.051000000000002,0.3719999999999999,0.32099999999999795,0.0,-0.13800000000000523,-0.05700000000000216,0.010000000000005116,-0.38299999999999557,-0.6419999999999959,1.1400000000000006,1.1329999999999956,,,,,,,False,,14,3.0,4.0
18,17,31.388,75.755,25.0,1540.1689999999999,0.24285714285714285,17.0,1.5999999999999943,1.539999999999992,1.3309999999999889,1.1730000000000018,0.4759999999999991,0.5999999999999943,1.0409999999999968,0.36199999999999477,0.31099999999999284,-0.010000000000005116,-0.14800000000001035,-0.06700000000000728,0.0,-0.3930000000000007,-0.652000000000001,1.1299999999999955,1.1229999999999905,,,,,,,False,,14,3.0,4.0
